"ID","Maths_points","Gender_factor","Drum_VR_W2_p","Drum_NA_W2_p","BAS_TS_Mat_W2","SDQ_emot_res_PCG_W2","SDQ_good_cond_PCG_W2","SDQ_focused_beha_PCG_W2","SDQ_positive_peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_equi","DEIS_binary_W2","Fee_paying_W2","Mixed","SDQ_emot_PCG_W2","SDQ_cond_PCG_W2","SDQ_hyper_PCG_W2","SDQ_peer_PCG_W2","Drum_VR_W2_p_std","Drum_NA_W2_p_std","BAS_TS_Mat_W2_std","PCG_Educ_W2_std","SCG_Educ_W2_std","Income_equi_std","SDQ_emot_PCG_W2_std","SDQ_cond_PCG_W2_std","SDQ_hyper_PCG_W2_std","SDQ_peer_PCG_W2_std","high_sdq_count","low_sdq_count","risk_group","maths_percentile","resilience","gender_binary","Income_equi_quint","low_income","high_income","low_educ_pcg","high_educ_pcg","low_educ_scg","high_educ_scg"
336000,9,"Male",25,45,110,9,9,3,9,6,6,18000,0,0,0,1,1,7,1,-1.820243316672,-0.44623283190865,-0.370570652644062,1.64092722406997,1.5722426377044,-0.011292655070062,-0.335856952280232,0.021156797580425,2.10601675752112,0.00153762545811847,1,0,"Moderate Risk",0.229854689564069,"Non-Resilient",1,4,0,1,0,1,0,1
343000,10,"Male",70,35,95,10,10,8,10,3,2,35000,1,0,1,0,0,2,0,0.232999895703807,-0.890179311851689,-1.20247098953657,-0.778359178113134,-1.36023260338257,1.76008355756604,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",1,5,0,1,1,0,1,0
344000,11,"Male",75,90,154,10,10,7,10,4,2,13000,1,0,1,0,0,3,0,0.46113803041223,1.55152632783503,2.06967033557397,0.0280696226145673,-1.36023260338257,-0.532285658786562,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",1,3,1,0,0,1,1,0
347000,10,"Male",85,75,114,9,10,5,8,5,4,14000,0,0,1,1,0,5,2,0.917414299829076,0.88560660792047,-0.148730562806059,0.834498423342269,0.106005017160914,-0.428087058043262,-0.335856952280232,-0.779839558814468,1.20133876989135,0.729218873512679,2,1,"High Risk",0.365653896961691,"Non-Resilient",1,3,1,0,0,1,0,1
351000,11,"Male",95,65,140,10,10,7,10,3,3,14000,1,0,1,0,0,3,0,1.37369056924592,0.44166012797743,1.29323002114096,-0.778359178113134,-0.627113793110829,-0.428087058043262,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",1,3,1,0,1,0,1,0
355000,11,"Male",50,35,95,10,10,7,10,5,3,26000,0,0,1,0,0,3,0,-0.679552643129884,-0.890179311851689,-1.20247098953657,0.834498423342269,-0.627113793110829,0.822296150876338,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,1,0
360000,12,"Male",100,85,145,10,10,10,8,6,4,30000,0,0,0,0,0,0,2,1.60182870395434,1.32955308786351,1.57053013343846,1.64092722406997,0.106005017160914,1.23909055384954,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.729218873512679,1,3,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,0,1
365000,6,"Male",20,30,107,9,9,7,8,4,5,12000,0,0,1,1,1,3,2,-2.04838145138042,-1.11215255182321,-0.536950720022564,0.0280696226145673,0.839123827432658,-0.636484259529862,-0.335856952280232,0.021156797580425,0.296660782261584,0.729218873512679,1,0,"Moderate Risk",0.0105680317040951,"Non-Resilient",1,2,1,0,0,1,0,1
371000,11,"Male",85,75,124,10,10,9,8,3,3,10000,0,0,1,0,0,1,2,0.917414299829076,0.88560660792047,0.405869661788948,-0.778359178113134,-0.627113793110829,-0.844881461016462,-0.887029219871459,-0.779839558814468,-0.608017205368183,0.729218873512679,1,3,"Low Risk",0.594187582562748,"Not Applicable",1,2,1,0,1,0,1,0
378000,9,"Male",50,65,99,10,10,9,10,4,6,29000,0,0,0,0,0,1,0,-0.679552643129884,0.44166012797743,-0.98063089969857,0.0280696226145673,1.5722426377044,1.13489195310624,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.229854689564069,"Not Applicable",1,5,0,1,0,1,0,1
382000,10,"Male",70,40,124,10,10,9,10,6,5,23000,0,0,1,0,0,1,0,0.232999895703807,-0.66820607188017,0.405869661788948,1.64092722406997,0.839123827432658,0.509700348646438,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.365653896961691,"Not Applicable",1,5,0,1,0,1,0,1
383000,12,"Male",35,80,124,9,9,9,7,3,1,60000,0,1,1,1,1,1,3,-1.36396704725515,1.10757984789199,0.405869661788948,-0.778359178113134,-2.09335141365432,4.36504857614854,-0.335856952280232,0.021156797580425,-0.608017205368183,1.45690012156724,1,1,"Moderate Risk",0.88560105680317,"Resilient",1,5,0,1,1,0,1,0
392000,11,"Male",80,75,140,7,10,9,10,6,6,60000,0,1,0,3,0,1,0,0.689276165120653,0.88560660792047,1.29323002114096,1.64092722406997,1.5722426377044,4.36504857614854,0.766487582902221,-0.779839558814468,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,0,1
394000,12,"Male",100,80,131,10,9,10,9,6,6,60000,0,1,0,0,1,0,1,1.60182870395434,1.10757984789199,0.794089819005453,1.64092722406997,1.5722426377044,4.36504857614854,-0.887029219871459,0.021156797580425,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,0,1
395000,7,"Male",25,10,95,8,10,7,10,6,4,23000,0,0,0,2,0,3,0,-1.820243316672,-2.00004551170929,-1.20247098953657,1.64092722406997,0.106005017160914,0.509700348646438,0.215315315310994,-0.779839558814468,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.0470277410832233,"Not Applicable",1,5,0,1,0,1,0,1
397000,11,"Male",80,65,129,9,9,4,8,4,4,42000,0,0,0,1,1,6,2,0.689276165120653,0.44166012797743,0.683169774086452,0.0280696226145673,0.106005017160914,2.48947376276914,-0.335856952280232,0.021156797580425,1.65367776370623,0.729218873512679,2,0,"High Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,0,1
402000,8,"Male",65,45,140,10,10,7,9,5,3,15000,0,0,1,0,0,3,1,0.00486176099538475,-0.44623283190865,1.29323002114096,0.834498423342269,-0.627113793110829,-0.323888457299962,-0.887029219871459,-0.779839558814468,0.296660782261584,0.00153762545811847,0,2,"Low Risk",0.115455746367239,"Not Applicable",1,3,1,0,0,1,1,0
409000,10,"Male",70,85,117,10,9,8,10,1,3,12000,1,0,1,0,1,2,0,0.232999895703807,1.32955308786351,0.017649504572443,-2.39121677956854,-0.627113793110829,-0.636484259529862,-0.887029219871459,0.021156797580425,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.365653896961691,"Not Applicable",1,2,1,0,1,0,1,0
412000,10,"Male",40,40,99,6,6,3,8,3,5,25000,0,0,0,4,4,7,2,-1.13582891254673,-0.66820607188017,-0.98063089969857,-0.778359178113134,0.839123827432658,0.718097550133038,1.31765985049345,2.4241458667651,2.10601675752112,0.729218873512679,4,0,"High Risk",0.365653896961691,"Non-Resilient",1,5,0,1,1,0,0,1
418000,12,"Male",95,70,114,10,10,7,10,4,4,14000,0,0,1,0,0,3,0,1.37369056924592,0.66363336794895,-0.148730562806059,0.0280696226145673,0.106005017160914,-0.428087058043262,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.88560105680317,"Not Applicable",1,3,1,0,0,1,0,1
422000,11,"Male",80,90,121,10,10,10,10,4,2,20000,1,0,1,0,0,0,0,0.689276165120653,1.55152632783503,0.239489594410446,0.0280696226145673,-1.36023260338257,0.197104546416538,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",1,4,0,1,0,1,1,0
425000,12,"Male",80,85,154,9,9,10,8,4,6,19000,0,0,0,1,1,0,2,0.689276165120653,1.32955308786351,2.06967033557397,0.0280696226145673,1.5722426377044,0.092905945673238,-0.335856952280232,0.021156797580425,-1.06035619918307,0.729218873512679,1,1,"Moderate Risk",0.88560105680317,"Resilient",1,4,0,1,0,1,0,1
431000,12,"Male",95,100,129,10,9,6,10,5,3,25000,0,0,0,0,1,4,0,1.37369056924592,1.99547280777807,0.683169774086452,0.834498423342269,-0.627113793110829,0.718097550133038,-0.887029219871459,0.021156797580425,0.748999776076467,-0.726143622596442,1,2,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,1,0
432000,11,"Male",75,40,140,10,9,5,10,6,5,10000,0,1,1,0,1,5,0,0.46113803041223,-0.66820607188017,1.29323002114096,1.64092722406997,0.839123827432658,-0.844881461016462,-0.887029219871459,0.021156797580425,1.20133876989135,-0.726143622596442,1,2,"Low Risk",0.594187582562748,"Not Applicable",1,2,1,0,0,1,0,1
434000,11,"Male",50,50,107,9,9,8,8,6,6,50000,0,0,0,1,1,2,2,-0.679552643129884,-0.22425959193713,-0.536950720022564,1.64092722406997,1.5722426377044,3.32306256871554,-0.335856952280232,0.021156797580425,-0.1556782115533,0.729218873512679,1,0,"Moderate Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,0,1
437000,12,"Male",60,65,117,9,10,6,10,3,4,26000,0,0,1,1,0,4,0,-0.223276373713038,0.44166012797743,0.017649504572443,-0.778359178113134,0.106005017160914,0.822296150876338,-0.335856952280232,-0.779839558814468,0.748999776076467,-0.726143622596442,1,2,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,1,0,0,1
440000,9,"Male",30,25,114,10,10,10,10,3,2,21000,0,0,0,0,0,0,0,-1.59210518196357,-1.33412579179473,-0.148730562806059,-0.778359178113134,-1.36023260338257,0.301303147159838,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.229854689564069,"Not Applicable",1,4,0,1,1,0,1,0
442000,8,"Male",100,95,117,10,10,7,8,3,3,19000,0,0,0,0,0,3,2,1.60182870395434,1.77349956780655,0.017649504572443,-0.778359178113134,-0.627113793110829,0.092905945673238,-0.887029219871459,-0.779839558814468,0.296660782261584,0.729218873512679,1,2,"Low Risk",0.115455746367239,"Not Applicable",1,4,0,1,1,0,1,0
447000,10,"Male",75,75,110,10,10,6,8,2,2,22000,0,0,1,0,0,4,2,0.46113803041223,0.88560660792047,-0.370570652644062,-1.58478797884084,-1.36023260338257,0.405501747903138,-0.887029219871459,-0.779839558814468,0.748999776076467,0.729218873512679,2,2,"High Risk",0.365653896961691,"Non-Resilient",1,4,0,1,1,0,1,0
454000,8,"Male",70,5,107,7,6,7,5,4,4,18000,1,0,1,3,4,3,5,0.232999895703807,-2.22201875168081,-0.536950720022564,0.0280696226145673,0.106005017160914,-0.011292655070062,0.766487582902221,2.4241458667651,0.296660782261584,2.91226261767636,3,0,"High Risk",0.115455746367239,"Non-Resilient",1,4,0,1,0,1,0,1
460000,10,"Male",60,30,103,7,10,9,4,6,3,45000,0,0,0,3,0,1,6,-0.223276373713038,-1.11215255182321,-0.758790809860567,1.64092722406997,-0.627113793110829,2.80206956499904,0.766487582902221,-0.779839558814468,-0.608017205368183,3.63994386573092,2,2,"High Risk",0.365653896961691,"Non-Resilient",1,5,0,1,0,1,1,0
463000,11,"Male",80,70,129,7,9,10,10,3,3,18000,0,0,1,3,1,0,0,0.689276165120653,0.66363336794895,0.683169774086452,-0.778359178113134,-0.627113793110829,-0.011292655070062,0.766487582902221,0.021156797580425,-1.06035619918307,-0.726143622596442,1,2,"Low Risk",0.594187582562748,"Not Applicable",1,4,0,1,1,0,1,0
476000,7,"Male",55,35,117,7,9,5,10,5,6,17000,0,0,0,3,1,5,0,-0.451414508421461,-0.890179311851689,0.017649504572443,0.834498423342269,1.5722426377044,-0.115491255813362,0.766487582902221,0.021156797580425,1.20133876989135,-0.726143622596442,2,1,"High Risk",0.0470277410832233,"Non-Resilient",1,4,0,1,0,1,0,1
478000,6,"Male",25,0,95,7,9,9,8,2,3,17000,0,0,0,3,1,1,2,-1.820243316672,-2.44399199165233,-1.20247098953657,-1.58478797884084,-0.627113793110829,-0.115491255813362,0.766487582902221,0.021156797580425,-0.608017205368183,0.729218873512679,2,1,"High Risk",0.0105680317040951,"Non-Resilient",1,4,0,1,1,0,1,0
482000,9,"Male",45,40,107,9,10,10,10,3,3,10000,0,0,1,1,0,0,0,-0.907690777838306,-0.66820607188017,-0.536950720022564,-0.778359178113134,-0.627113793110829,-0.844881461016462,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.229854689564069,"Not Applicable",1,2,1,0,1,0,1,0
483000,12,"Male",100,100,145,10,9,4,10,6,6,56000,0,0,1,0,1,6,0,1.60182870395434,1.99547280777807,1.57053013343846,1.64092722406997,1.5722426377044,3.94825417317534,-0.887029219871459,0.021156797580425,1.65367776370623,-0.726143622596442,1,2,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,0,1
485000,12,"Male",65,90,140,7,8,10,9,4,4,19000,0,0,1,3,2,0,1,0.00486176099538475,1.55152632783503,1.29323002114096,0.0280696226145673,0.106005017160914,0.092905945673238,0.766487582902221,0.822153153975318,-1.06035619918307,0.00153762545811847,2,1,"High Risk",0.88560105680317,"Resilient",1,4,0,1,0,1,0,1
487000,11,"Male",50,90,121,7,9,9,9,3,2,9000,0,0,1,3,1,1,1,-0.679552643129884,1.55152632783503,0.239489594410446,-0.778359178113134,-1.36023260338257,-0.949080061759762,0.766487582902221,0.021156797580425,-0.608017205368183,0.00153762545811847,1,1,"Moderate Risk",0.594187582562748,"Non-Resilient",1,2,1,0,1,0,1,0
489000,9,"Male",70,55,121,10,10,6,10,5,3,21000,0,0,0,0,0,4,0,0.232999895703807,-0.00228635196560979,0.239489594410446,0.834498423342269,-0.627113793110829,0.301303147159838,-0.887029219871459,-0.779839558814468,0.748999776076467,-0.726143622596442,1,3,"Low Risk",0.229854689564069,"Not Applicable",1,4,0,1,0,1,1,0
490000,7,"Male",45,25,85,7,8,5,10,3,4,20000,0,0,1,3,2,5,0,-0.907690777838306,-1.33412579179473,-1.75707121413158,-0.778359178113134,0.106005017160914,0.197104546416538,0.766487582902221,0.822153153975318,1.20133876989135,-0.726143622596442,3,1,"High Risk",0.0470277410832233,"Non-Resilient",1,4,0,1,1,0,0,1
491000,8,"Male",40,70,131,8,7,3,10,3,3,7000,0,0,1,2,3,7,0,-1.13582891254673,0.66363336794895,0.794089819005453,-0.778359178113134,-0.627113793110829,-1.15747726324636,0.215315315310994,1.62314951037021,2.10601675752112,-0.726143622596442,2,1,"High Risk",0.115455746367239,"Non-Resilient",1,1,1,0,1,0,1,0
492000,8,"Male",90,35,85,8,10,8,7,3,5,28000,0,1,1,2,0,2,3,1.1455524345375,-0.890179311851689,-1.75707121413158,-0.778359178113134,0.839123827432658,1.03069335236294,0.215315315310994,-0.779839558814468,-0.1556782115533,1.45690012156724,1,1,"Moderate Risk",0.115455746367239,"Non-Resilient",1,5,0,1,1,0,0,1
494000,6,"Male",40,45,99,6,8,6,9,1,2,10000,0,0,1,4,2,4,1,-1.13582891254673,-0.44623283190865,-0.98063089969857,-2.39121677956854,-1.36023260338257,-0.844881461016462,1.31765985049345,0.822153153975318,0.748999776076467,0.00153762545811847,3,0,"High Risk",0.0105680317040951,"Non-Resilient",1,2,1,0,1,0,1,0
495000,9,"Male",75,60,114,9,9,7,9,5,2,22000,0,0,1,1,1,3,1,0.46113803041223,0.21968688800591,-0.148730562806059,0.834498423342269,-1.36023260338257,0.405501747903138,-0.335856952280232,0.021156797580425,0.296660782261584,0.00153762545811847,0,0,"Moderate Risk",0.229854689564069,"Non-Resilient",1,4,0,1,0,1,1,0
496000,11,"Male",75,95,129,6,9,9,8,6,3,18000,0,0,1,4,1,1,2,0.46113803041223,1.77349956780655,0.683169774086452,1.64092722406997,-0.627113793110829,-0.011292655070062,1.31765985049345,0.021156797580425,-0.608017205368183,0.729218873512679,2,1,"High Risk",0.594187582562748,"Non-Resilient",1,4,0,1,0,1,1,0
497000,11,"Male",95,65,135,9,7,5,9,4,6,18000,0,0,0,1,3,5,1,1.37369056924592,0.44166012797743,1.01592990884346,0.0280696226145673,1.5722426377044,-0.011292655070062,-0.335856952280232,1.62314951037021,1.20133876989135,0.00153762545811847,2,0,"High Risk",0.594187582562748,"Non-Resilient",1,4,0,1,0,1,0,1
5e+05,11,"Male",75,90,117,9,10,10,10,4,5,9000,0,0,1,1,0,0,0,0.46113803041223,1.55152632783503,0.017649504572443,0.0280696226145673,0.839123827432658,-0.949080061759762,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",1,1,1,0,0,1,0,1
501000,7,"Male",30,25,97,9,10,8,10,3,3,13000,0,0,1,1,0,2,0,-1.59210518196357,-1.33412579179473,-1.09155094461757,-0.778359178113134,-0.627113793110829,-0.532285658786562,-0.335856952280232,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.0470277410832233,"Not Applicable",1,3,1,0,1,0,1,0
504000,11,"Male",85,85,124,9,10,8,9,4,6,20000,0,0,1,1,0,2,1,0.917414299829076,1.32955308786351,0.405869661788948,0.0280696226145673,1.5722426377044,0.197104546416538,-0.335856952280232,-0.779839558814468,-0.1556782115533,0.00153762545811847,0,1,"Moderate Risk",0.594187582562748,"Non-Resilient",1,4,0,1,0,1,0,1
505000,11,"Male",95,75,124,7,6,5,7,4,4,28000,0,0,1,3,4,5,3,1.37369056924592,0.88560660792047,0.405869661788948,0.0280696226145673,0.106005017160914,1.03069335236294,0.766487582902221,2.4241458667651,1.20133876989135,1.45690012156724,4,0,"High Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,0,1
506000,10,"Male",55,45,110,10,8,6,10,5,3,21000,0,0,1,0,2,4,0,-0.451414508421461,-0.44623283190865,-0.370570652644062,0.834498423342269,-0.627113793110829,0.301303147159838,-0.887029219871459,0.822153153975318,0.748999776076467,-0.726143622596442,2,2,"High Risk",0.365653896961691,"Non-Resilient",1,4,0,1,0,1,1,0
507000,10,"Male",75,70,117,7,9,7,8,3,2,7000,0,0,1,3,1,3,2,0.46113803041223,0.66363336794895,0.017649504572443,-0.778359178113134,-1.36023260338257,-1.15747726324636,0.766487582902221,0.021156797580425,0.296660782261584,0.729218873512679,2,0,"High Risk",0.365653896961691,"Non-Resilient",1,1,1,0,1,0,1,0
508000,12,"Male",90,95,129,10,10,5,10,4,3,13000,0,0,1,0,0,5,0,1.1455524345375,1.77349956780655,0.683169774086452,0.0280696226145673,-0.627113793110829,-0.532285658786562,-0.887029219871459,-0.779839558814468,1.20133876989135,-0.726143622596442,1,3,"Low Risk",0.88560105680317,"Not Applicable",1,3,1,0,0,1,1,0
510000,12,"Male",85,60,121,7,10,8,5,6,6,36000,0,1,1,3,0,2,5,0.917414299829076,0.21968688800591,0.239489594410446,1.64092722406997,1.5722426377044,1.86428215830934,0.766487582902221,-0.779839558814468,-0.1556782115533,2.91226261767636,2,1,"High Risk",0.88560105680317,"Resilient",1,5,0,1,0,1,0,1
515000,10,"Male",30,65,114,8,10,9,10,4,3,38000,0,0,1,2,0,1,0,-1.59210518196357,0.44166012797743,-0.148730562806059,0.0280696226145673,-0.627113793110829,2.07267935979594,0.215315315310994,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",1,5,0,1,0,1,1,0
516000,10,"Male",80,50,114,8,8,8,8,4,5,18000,0,0,1,2,2,2,2,0.689276165120653,-0.22425959193713,-0.148730562806059,0.0280696226145673,0.839123827432658,-0.011292655070062,0.215315315310994,0.822153153975318,-0.1556782115533,0.729218873512679,2,0,"High Risk",0.365653896961691,"Non-Resilient",1,4,0,1,0,1,0,1
517000,7,"Male",75,10,99,8,10,7,9,6,2,12000,0,0,1,2,0,3,1,0.46113803041223,-2.00004551170929,-0.98063089969857,1.64092722406997,-1.36023260338257,-0.636484259529862,0.215315315310994,-0.779839558814468,0.296660782261584,0.00153762545811847,0,1,"Moderate Risk",0.0470277410832233,"Non-Resilient",1,2,1,0,0,1,1,0
519000,11,"Male",65,65,121,9,10,8,10,6,5,44000,0,0,1,1,0,2,0,0.00486176099538475,0.44166012797743,0.239489594410446,1.64092722406997,0.839123827432658,2.69787096425574,-0.335856952280232,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,0,1
522000,11,"Male",60,65,110,9,8,2,9,3,3,12000,0,0,1,1,2,8,1,-0.223276373713038,0.44166012797743,-0.370570652644062,-0.778359178113134,-0.627113793110829,-0.636484259529862,-0.335856952280232,0.822153153975318,2.558355751336,0.00153762545811847,2,0,"High Risk",0.594187582562748,"Non-Resilient",1,2,1,0,1,0,1,0
525000,12,"Male",85,95,154,9,7,7,10,3,2,19000,0,0,1,1,3,3,0,0.917414299829076,1.77349956780655,2.06967033557397,-0.778359178113134,-1.36023260338257,0.092905945673238,-0.335856952280232,1.62314951037021,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.88560105680317,"Resilient",1,4,0,1,1,0,1,0
526000,9,"Male",75,70,114,9,7,7,10,3,1,14000,0,0,1,1,3,3,0,0.46113803041223,0.66363336794895,-0.148730562806059,-0.778359178113134,-2.09335141365432,-0.428087058043262,-0.335856952280232,1.62314951037021,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.229854689564069,"Non-Resilient",1,3,1,0,1,0,1,0
528000,12,"Male",95,80,129,10,9,10,10,6,6,43000,0,1,0,0,1,0,0,1.37369056924592,1.10757984789199,0.683169774086452,1.64092722406997,1.5722426377044,2.59367236351244,-0.887029219871459,0.021156797580425,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,0,1
529000,11,"Male",65,90,107,9,10,10,9,6,5,28000,0,0,1,1,0,0,1,0.00486176099538475,1.55152632783503,-0.536950720022564,1.64092722406997,0.839123827432658,1.03069335236294,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,0,1
530000,11,"Male",65,65,124,10,10,5,10,6,6,36000,0,0,1,0,0,5,0,0.00486176099538475,0.44166012797743,0.405869661788948,1.64092722406997,1.5722426377044,1.86428215830934,-0.887029219871459,-0.779839558814468,1.20133876989135,-0.726143622596442,1,3,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,0,1
531000,11,"Male",80,70,99,8,9,8,10,4,4,22000,0,0,0,2,1,2,0,0.689276165120653,0.66363336794895,-0.98063089969857,0.0280696226145673,0.106005017160914,0.405501747903138,0.215315315310994,0.021156797580425,-0.1556782115533,-0.726143622596442,0,1,"Moderate Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,0,1
533000,11,"Male",80,60,95,9,10,10,10,6,4,28000,0,0,0,1,0,0,0,0.689276165120653,0.21968688800591,-1.20247098953657,1.64092722406997,0.106005017160914,1.03069335236294,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,0,1
