"ID","LC_Did_English","Did_Maths","LC_Maths_Level","LC_English_Level","LC_Maths_Points","LC_English_Points","TIPI_Agreeable_YP_W4","TIPI_EmoStab_YP_W4","TIPI_Cons_YP_W4","TIPI_Extra_YP_W4","TIPI_Open_YP_W4","CognitiveNamingFruit_W4","TIPI_Agreeable_PCG_W4","TIPI_EmoStab_PCG_W4","TIPI_Cons_PCG_W4","TIPI_Extra_PCG_W4","TIPI_Open_PCG_W4","Grinds_All_Subjects_W4","Grinds_English_W4","Grinds_Maths_W4","TIPI_Extra_YP_W3","TIPI_Agreeable_YP_W3","TIPI_Cons_YP_W3","TIPI_EmoStab_YP_W3","TIPI_Open_YP_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","TIPI_Extra_SCG_W3","TIPI_Agreeable_SCG_W3","TIPI_Cons_SCG_W3","TIPI_EmoStab_SCG_W3","TIPI_Open_SCG_W3","SDQ_Emo_PCG_W3","SDQ_Conduct_PCG_W3","SDQ_Hyper_PCG_W3","SDQ_Peer_PCG_W3","SDQ_Emo_SCG_W3","SDQ_Conduct_SCG_W3","SDQ_Hyper_SCG_W3","SDQ_Peer_SCG_W3","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","Gender_YP_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","School_Type_W3","Number_Boys_School_W3","Number_Girls_School_W3","SDQ_Emo_Res_PCG_W3","SDQ_Good_Conduct_PCG_W3","SDQ_Focus_Behav_PCG_W3","SDQ_Posi_Peer_PCG_W3","SDQ_Emo_Res_SCG_W3","SDQ_Good_Conduct_SCG_W3","SDQ_Focus_Behav_SCG_W3","SDQ_Posi_Peer_SCG_W3","Fee_Paying_W3","Non_Fee_Paying_W3","Vocational_W3","Community_College_W3","Comprehensive_School_W3","School_Gender_Type","Girls_Only_School","Boys_Only_School","Mixed_School","School_Gender_Type_W3","Girls_Only_School_W3","Boys_Only_School_W3","Mixed_W3","JC_English_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","SDQ_Emo_Res_PCG_W2","SDQ_Good_Conduct_PCG_W2","SDQ_Focus_Behav_PCG_W2","SDQ_Posi_Peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","JC_Maths_Points","TIPI_Agreeable_PCG_W2","TIPI_Cons_PCG_W2","TIPI_EmoStab_PCG_W2","TIPI_Extra_PCG_W2","TIPI_Open_PCG_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2"
3463000,1,1,"Ordinary","Ordinary/Foundation",37,37,5,4,3.5,4.5,5,14,4.5,4,7,4.5,7,1,1,1,3,4.5,4,4.5,4.5,7,6,3.5,4.5,7,NA,NA,NA,NA,NA,2,4,6,0,NA,NA,NA,NA,15,0,7,1,5,NA,1,0,5,5,5,8,5,4,10,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,9,25,15,103,3,6,1,10,5,NA,1,8,4.5,1.5,2.5,6,6.5,0,0,1,1
3464000,1,1,"Higher","Higher",95,95,4,6,6.5,6,7,14,6.5,6,6.5,2.5,4,0,NA,NA,5,5.5,6.5,6,6,4,7,6.5,7,7,3.5,5,7,4.5,4,1,0,0,0,1,1,2,2,10,2,7,1,4,3,2,0,5,5,5,9,9,10,10,9,8,8,8,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,40,40,110,10,10,9,10,4,3,1,11,7,3.5,3.5,3,6,0,0,1,1
3467000,1,1,"Ordinary","Higher",15,15,5,5,4,4,4.5,14,4.5,2,5.5,2,5,1,0,1,4,4.5,6,5,5,2.5,3.5,4,4,4,3,5.5,5.5,6,6,4,3,9,1,1,3,5,2,29,2,10,1,4,4,4,NA,NA,NA,NA,6,6,1,9,9,6,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,60,35,99,10,5,1,9,4,4,4,8,4,3,4,2.5,5.5,1,0,1,1
3469000,1,1,"Higher","Higher",113,NA,5.5,6,6.5,5,6,17,NA,NA,NA,NA,NA,1,NA,NA,3.5,5.5,5.5,6.5,5,7,6.5,6,6.5,6,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,17,1,8,1,4,NA,NA,0,2,5,0,10,9,9,10,NA,NA,NA,NA,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,7,55,15,107,8,9,6,10,4,2,4,8,5,3.5,2.5,7,7,0,0,0,1
3470000,1,1,"Ordinary","Higher",15,15,6,4.5,6,5.5,7,10,4,4.5,5,4,6,0,NA,NA,7,4.5,3.5,7,7,6,4,4,5,7,NA,NA,NA,NA,NA,2,3,6,1,NA,NA,NA,NA,18,0,8,1,5,NA,2,0,2,5,0,8,6,4,9,NA,NA,NA,NA,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,9,40,30,92,7,6,4,6,5,2,3,9,1.5,5,3.5,4,3,0,0,0,1
3472000,1,1,"Ordinary","Higher",46,46,4,4,5.5,3.5,4.5,14,6.5,4.5,7,2.5,3,0,0,0,3,4,5,3,3.5,2,7,4,4.5,6,4.5,6.5,5,5.5,6.5,1,0,2,5,1,2,6,1,19,1,9,1,3,3,4,0,2,5,0,9,9,8,5,9,7,4,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,10,85,20,121,8,10,9,5,3,3,1,8,7,3,4.5,4,3,0,0,0,1
3473000,1,1,"Higher","Higher",90,90,6,6,5.5,4,4.5,17,5,4,5.5,4.5,4.5,0,NA,NA,3,6,6,4.5,5.5,3,6.5,7,7,4.5,3.5,6,5.5,4,6,0,0,2,1,3,1,5,2,18,2,8,1,4,2,5,0,2,5,0,10,9,8,9,7,8,5,8,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,85,50,107,8,10,5,10,4,2,4,11,7,5,1.5,1,2,0,0,0,1
3474000,1,1,"Ordinary","Higher",46,46,4.5,5,6.5,3.5,5.5,17,6.5,4,4,2,3,0,NA,NA,3.5,5.5,5.5,6,6,3,7,7,6.5,7,1.5,7,7,5,6,2,0,0,3,1,0,1,2,17,2,9,1,3,3,3,0,2,5,0,8,9,10,7,9,9,9,8,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,55,50,95,9,10,10,8,3,4,2,9,7,3.5,7,2,7,0,0,0,1
3475000,1,1,"Higher","Higher",102,NA,5,6,5.5,5.5,4.5,15,6.5,6,7,5.5,4.5,1,NA,NA,5.5,3,5.5,6,3,6,4.5,6,6,5,5,4.5,5.5,5.5,4.5,0,0,1,0,0,0,3,1,30,3,11,1,5,6,5,0,1,5,5,10,9,9,10,10,9,7,9,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,90,50,129,10,10,10,10,5,6,5,11,6.5,7,7,3.5,3,0,1,1,1
3476000,NA,NA,NA,NA,NA,NA,4.5,5.5,4.5,6,6.5,12,6.5,7,6.5,5,4.5,0,NA,NA,4.5,3,3.5,3.5,4,3,4,3,2,5,5.5,4,2.5,2.5,2.5,4,6,8,3,2,6,9,1,20,4,4,1,6,3,4,NA,NA,NA,NA,6,3,2,7,8,3,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,65,65,117,10,8,8,10,6,NA,NA,9,7,1.5,3.5,7,3,1,0,1,1
3478000,1,1,"Higher","Higher",85,85,4.5,3,7,2,3,12,5,3.5,6.5,5.5,3,1,NA,NA,6.5,2,6,6.5,4,6.5,3.5,2.5,6,6.5,NA,NA,NA,NA,NA,1,2,1,3,NA,NA,NA,NA,22,4,4,1,3,NA,NA,NA,NA,NA,NA,9,7,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,75,75,161,9,9,9,6,3,3,5,11,3.5,7,4,7,5.5,0,0,0,1
3479000,1,1,"Ordinary","Higher",35,35,5.5,6,5,4,5.5,16,4.5,2.5,3,3.5,5,1,NA,NA,5.5,5,5,6,5,4,4.5,3.5,3,5.5,6,6.5,6.5,6.5,6.5,1,2,8,0,0,1,3,0,35,3,9,1,5,3,3,0,2,5,0,9,7,2,10,10,8,7,10,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,10,80,40,117,8,7,5,10,5,4,2,9,4.5,2.5,3,5,5.5,0,0,0,1
3481000,1,1,"Higher","Higher",95,95,4,5.5,6,5.5,6,17,4.5,5.5,6.5,6,7,1,1,1,5.5,4,5.5,4.5,5,5.5,6,6,6,4.5,4.5,7,5,5,6.5,0,0,0,1,1,1,3,0,19,1,6,1,3,3,NA,0,2,5,0,10,9,10,9,9,8,7,10,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,10,80,35,121,9,10,9,10,3,3,2,11,6,1.5,1.5,3.5,4.5,0,0,0,1
3482000,1,1,"Ordinary","Higher",25,25,2.5,3,3.5,2,3.5,11,5,6,7,6.5,5,1,NA,NA,5,4.5,4,4,4,4.5,7,5,7,5.5,3,5.5,5,4.5,4,0,0,2,1,4,1,6,2,25,2,17,1,2,3,NA,0,2,5,0,10,9,8,9,6,8,4,8,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,100,50,128,8,10,5,7,2,3,1,6,5,7,4.5,7,3.5,0,0,0,1
3486000,1,1,"Ordinary","Higher",28,28,6,5.5,5.5,7,6.5,12,4.5,5.5,6.5,6.5,7,1,NA,NA,7,3.5,4.5,3.5,7,7,5,5,6.5,7,7,6,4.5,6,5.5,0,1,3,0,2,1,1,2,15,3,8,1,3,5,5,0,5,5,5,10,8,7,10,8,8,9,8,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,9,50,45,129,10,8,8,9,3,6,4,7,4.5,4.5,3,5.5,7,0,0,1,1
3487000,1,NA,NA,"Higher",NA,NA,5,6.5,6.5,6.5,5,12,6,5.5,6,2,4,0,1,0,6,3.5,4.5,7,5,7,4,4.5,6,6,NA,NA,NA,NA,NA,0,1,2,0,NA,NA,NA,NA,16,2,7,1,3,NA,NA,0,5,5,5,10,8,8,10,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,45,35,129,9,8,1,10,3,NA,NA,10,0.5,1.5,4,3.5,2,0,0,1,1
3491000,1,1,"Higher","Higher",115,NA,4,3,4.5,2.5,4.5,NA,7,4.5,6,4,6,0,NA,NA,4,4,4.5,4,4.5,4.5,7,7,6.5,5,2.5,7,7,5.5,5,1,1,1,0,3,1,1,2,25,2,9,1,6,5,5,0,1,5,5,9,8,9,10,7,8,9,8,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1,10,70,40,117,10,9,9,10,6,5,NA,11,5.5,7,5.5,1.5,6,0,1,1,1
3496000,1,1,"Ordinary","Ordinary/Foundation",50,50,5,3.5,4.5,4,6.5,8,6.5,6,2,4.5,4,1,0,1,3.5,4,3,4,5.5,1.5,6.5,1,6,2,3,5,4,6.5,7,3,1,7,4,3,0,6,1,20,1,5,1,5,3,4,0,2,4,0,7,8,3,6,7,9,4,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,7,40,25,114,7,10,5,10,5,3,NA,10,4.5,3.5,3.5,6,4,0,0,0,1
3497000,1,1,"Ordinary","Higher",50,50,4.5,5.5,3.5,6.5,6.5,14,3,5,6,4,6,1,NA,NA,7,4,4,3.5,5.5,6,4,5,3,5.5,7,4.5,3.5,5,7,4,1,3,2,1,2,4,1,27,4,13,1,4,3,1,0,2,5,0,6,8,7,8,9,7,6,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,95,75,117,7,9,9,9,4,3,3,11,4,3.5,4.5,5.5,3,0,0,1,1
3498000,NA,1,"Higher",NA,125,NA,5,4,4,2,4.5,15,4.5,4.5,6.5,3.5,3.5,0,NA,NA,1.5,4,3,3.5,5,1.5,6.5,5,7,4,2,6,5.5,6,6,0,0,1,2,0,2,2,2,18,3,17,1,5,5,4,NA,NA,NA,NA,10,9,9,8,10,7,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,100,100,135,10,10,10,7,5,3,NA,12,2.5,4,7,3,7,0,0,0,1
3499000,1,1,"Higher","Ordinary/Foundation",95,95,6,4.5,6,4,5,15,5.5,5.5,6.5,5,4,1,NA,NA,3.5,5.5,5,4.5,4,3,4,5,5.5,4.5,4.5,4.5,6,4,3,1,2,3,1,0,3,2,1,20,3,7,1,3,4,4,0,2,5,0,9,7,7,9,10,6,8,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,10,70,75,124,10,9,8,10,3,4,4,10,5,3.5,3.5,4,2.5,0,0,0,1
3500000,1,1,"Higher","Higher",95,95,5,5.5,6.5,5.5,5,17,3.5,4,7,4.5,3,1,NA,NA,5,4,5,4.5,4,4.5,6.5,7,7,5.5,6.5,5.5,7,6.5,6.5,0,0,0,1,0,1,1,2,22,3,13,1,6,5,4,0,3,NA,NA,10,9,10,9,10,8,9,8,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10,90,45,124,10,8,8,8,6,5,4,11,2,5.5,3.5,1.5,6.5,0,0,1,1
3501000,1,1,"Higher","Higher",81,81,4.5,6,3,5.5,7,17,4.5,2.5,5,3.5,5.5,1,NA,NA,5.5,4,4.5,5.5,5.5,3,6.5,2.5,6,2.5,2,4.5,3,4.5,3.5,2,1,7,1,3,2,8,2,23,4,5,1,3,2,4,0,3,5,0,8,8,3,9,7,7,2,8,0,0,1,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,65,85,124,7,8,0,10,3,2,4,10,3,1,3,3.5,4,0,0,0,1
3502000,1,1,"Higher","Higher",113,NA,3.5,6.5,5,6,5.5,14,6.5,5,7,5.5,6.5,0,NA,NA,6.5,3.5,2.5,6.5,2,6,4,4,6,6.5,5.5,4,3.5,5,5.5,0,0,2,2,0,1,2,0,24,4,17,1,5,3,5,0,3,5,0,10,9,8,8,10,8,8,10,0,0,1,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,100,95,131,10,10,10,10,5,3,5,12,3,6.5,7,2.5,7,0,0,0,1
3505000,1,1,"Ordinary","Higher",40,40,4.5,3.5,4,4.5,7,15,6,5,5.5,3.5,5.5,0,NA,NA,5.5,3.5,6,4.5,6,6,6,4.5,6.5,7,NA,NA,NA,NA,NA,4,2,0,0,NA,NA,NA,NA,16,2,9,1,6,NA,NA,NA,NA,NA,NA,6,7,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,35,55,110,10,10,10,10,4,4,4,8,6.5,7,7,7,7,0,0,1,1
3507000,1,1,"Higher","Higher",115,NA,6,6,2.5,5,5.5,19,6.5,6,7,4.5,6.5,1,NA,NA,4.5,4.5,4.5,6,7,6,6.5,6,7,6.5,1,5,1.5,2.5,4,0,0,0,1,2,1,4,1,26,4,16,1,3,6,4,0,3,5,0,10,9,10,9,8,8,6,9,0,0,1,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,10,90,65,154,10,10,10,9,3,6,4,12,3.5,1.5,7,1.5,6.5,0,0,0,1
3511000,1,1,"Ordinary","Ordinary/Foundation",15,15,5.5,5.5,6.5,6.5,6,NA,4,3,7,1,3,0,NA,NA,6,4.5,4,6.5,6,7,4.5,3,5.5,6.5,NA,NA,NA,NA,NA,0,2,6,2,NA,NA,NA,NA,23,1,9,1,3,NA,1,NA,NA,NA,NA,10,7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,45,25,161,10,7,1,8,3,2,1,4,3,1,5.5,7,5.5,0,0,1,1
3512000,1,1,"Ordinary","Ordinary/Foundation",50,50,6,6,6.5,3.5,3.5,NA,7,4,3.5,3.5,5,0,NA,NA,1.5,6,5.5,4.5,3,3,6.5,5.5,5.5,5,2.5,6,5,7,6.5,4,0,5,1,1,0,6,1,28,4,8,1,6,3,3,0,4,3,2,6,9,5,9,9,9,4,9,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1,8,55,55,114,9,8,3,10,6,3,4,7,3.5,4,6,2.5,5,0,0,1,1
3514000,1,1,"Ordinary","Ordinary/Foundation",37,37,4,4,6,3.5,4,10,5,3.5,4.5,3.5,5.5,0,0,0,4.5,4.5,6,4,4.5,2.5,7,6.5,7,6,3,6.5,6.5,6,6,0,0,0,4,4,0,4,0,13,4,7,1,3,2,2,NA,NA,NA,NA,10,9,10,6,6,9,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,55,65,95,3,10,9,5,3,2,3,8,7,6,5,4,6,0,0,0,1
3515000,1,1,"Higher","Higher",102,NA,6,3,5.5,5,5,15,NA,NA,NA,NA,NA,0,NA,NA,4,2.5,6,4.5,5,4,5.5,6,6.5,6,NA,NA,NA,NA,NA,2,1,0,2,NA,NA,NA,NA,19,2,14,1,2,NA,3,0,3,3,3,8,8,10,8,NA,NA,NA,NA,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1,11,95,80,140,10,9,10,9,4,1,3,12,1.5,3.5,3.5,1,3.5,0,0,1,1
3518000,1,1,"Higher","Higher",102,NA,4,4,6.5,2,3,17,5,4,6,5,5,0,NA,NA,2,4,6,3.5,3.5,4,4,7,4,6.5,2.5,6.5,7,4,6.5,4,1,2,4,1,0,0,1,22,3,14,1,4,5,5,0,2,5,0,6,8,8,6,9,9,10,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,12,85,90,129,5,10,9,6,4,5,4,11,1.5,7,4,4,2.5,0,0,0,1
3520000,1,1,"Higher","Higher",113,NA,5.5,7,5.5,4.5,4.5,17,6,6.5,6.5,6,6.5,0,0,1,4.5,5.5,5.5,7,5.5,7,6,6.5,7,6.5,6,4.5,7,7,5.5,0,1,2,0,0,0,0,0,26,4,13,1,3,5,3,0,2,5,0,10,8,8,10,10,9,10,10,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,12,90,100,129,10,10,9,8,3,5,3,11,3.5,1.5,3.5,7,5,0,0,0,1
3521000,1,1,"Higher","Higher",91,91,6,6,7,3.5,6,17,6.5,5,6.5,2,5,1,NA,NA,4.5,4,6.5,3.5,6.5,3.5,6.5,7,7,7,4.5,5.5,7,7,7,2,1,6,2,0,1,1,1,26,4,8,1,3,6,NA,0,2,5,0,8,8,4,8,10,8,9,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,10,60,65,99,10,10,4,10,4,6,NA,11,6.5,7,5,1,6,0,0,0,1
3522000,1,1,"Higher","Higher",80,80,4,6,5.5,6,6,19,7,7,7,6.5,7,1,NA,NA,5.5,4.5,5.5,6,5,5.5,7,6.5,7,6.5,6.5,6,7,7,7,0,0,1,0,0,0,1,1,22,4,7,1,5,2,3,0,2,5,0,10,9,9,10,10,9,9,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,10,75,90,117,10,10,9,10,5,NA,2,10,3.5,7,7,3.5,3.5,0,0,0,1
3523000,1,1,"Higher","Higher",75,75,5.5,5,5,4,6,13,4,5.5,7,7,4.5,1,NA,NA,4.5,4,6,5.5,5.5,4.5,4.5,5,5,6,5.5,4.5,5,6,6.5,0,0,3,1,0,0,0,2,21,3,7,1,4,3,4,0,2,5,0,10,9,7,9,10,9,10,8,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,55,55,121,9,10,10,9,5,3,3,10,7,7,5,0.5,5.5,0,0,0,1
3525000,1,1,"Ordinary","Higher",45,45,4.5,3.5,4,4,7,15,7,7,6.5,4.5,7,0,NA,NA,4,3,5,4.5,6.5,3.5,7,4,7,7,4.5,6.5,4.5,6.5,4.5,1,1,1,0,0,1,3,1,25,4,6,1,5,4,3,0,2,NA,NA,9,8,9,10,10,8,7,9,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,10,70,95,121,10,10,10,8,5,5,3,10,7,4.5,7,0.5,7,0,0,0,NA
3526000,1,1,"Higher","Higher",100,100,6.5,6,4.5,4.5,6,13,NA,NA,NA,NA,NA,1,1,1,4.5,6,3.5,6,6,3,6.5,4.5,7,5,4,4,4,4,4,0,2,4,3,0,0,1,2,29,4,12,1,3,4,1,1,3,NA,NA,10,7,6,7,10,9,9,8,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,80,65,129,8,9,9,8,4,4,1,10,7,1,4.5,4,4.5,1,0,1,1
3527000,1,1,"Higher","Higher",125,NA,4.5,7,6,4,5.5,9,7,5.5,6,5.5,6,1,NA,NA,5.5,3.5,6.5,6,5.5,3,6,6.5,5.5,6,3,6,6,6,6.5,0,0,0,1,0,0,0,0,21,4,13,1,5,3,5,0,5,5,5,10,9,10,9,10,9,10,10,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,11,90,50,129,9,9,8,9,5,3,5,11,3.5,2.5,4.5,3,5,0,0,1,1
3528000,1,1,"Higher","Higher",102,NA,4.5,4,6,6,5.5,17,NA,NA,NA,NA,NA,1,1,1,4.5,3.5,5.5,6,5.5,6,7,5.5,7,6,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,31,4,11,1,3,NA,5,0,5,5,5,10,9,9,10,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,11,80,90,124,10,10,10,9,4,3,5,11,7,2.5,7,5,6.5,0,0,1,1
3530000,1,1,"Higher","Ordinary/Foundation",105,NA,4.5,6,5,7,5,8,5.5,3,6.5,2.5,5.5,1,NA,NA,4.5,4.5,5,6.5,5.5,4.5,6,6.5,6,6.5,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,17,3,10,1,5,NA,NA,NA,NA,NA,NA,9,9,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,95,85,121,8,10,10,9,6,6,NA,11,7,5,2,1.5,7,0,0,1,1
3532000,1,1,"Higher","Higher",102,NA,6.5,6.5,6.5,6,7,10,6,6,6,4.5,5.5,1,0,1,6.5,5,4,6,6.5,5,6.5,3.5,6.5,6,NA,NA,NA,NA,NA,0,1,7,0,NA,NA,NA,NA,21,2,10,1,3,NA,3,0,5,5,5,10,8,3,10,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,65,60,107,10,9,4,10,4,NA,1,10,7,7,5.5,4.5,7,0,0,1,1
3533000,1,1,"Higher","Higher",115,NA,5,5.5,5,5.5,6,10,NA,NA,NA,NA,NA,0,NA,NA,4,4.5,5.5,4,6,2.5,5,4.5,3.5,3.5,1.5,6,6,5,5.5,2,0,2,2,1,2,2,5,23,4,9,1,4,5,NA,0,5,5,5,8,9,8,8,9,7,8,5,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,45,75,145,9,10,7,9,4,5,5,11,3.5,1.5,5,2,6,0,0,1,1
3534000,1,1,"Ordinary","Higher",45,45,4,3,5,4,5,8,7,5.5,7,6,7,1,NA,NA,6,5,6.5,6.5,6,6.5,7,7,6.5,4.5,7,6,6.5,5.5,5.5,2,0,0,3,4,0,2,1,15,0,2,1,3,2,3,0,5,5,5,8,9,10,7,6,9,8,9,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,15,40,117,7,6,10,10,4,2,3,10,7,7,5.5,5.5,1,0,0,1,1
3536000,1,1,"Higher","Higher",105,NA,6.5,4.5,4.5,2.5,4.5,14,NA,NA,NA,NA,NA,0,NA,NA,4.5,6,5.5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,14,1,NA,NA,NA,0,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1,11,100,75,140,9,9,10,10,4,4,5,12,5.5,7,2,2,4,0,0,NA,1
3539000,1,1,"Foundation","Ordinary/Foundation",0,0,3.5,3.5,6.5,3,6.5,12,3.5,6.5,7,4,6,0,NA,NA,4,4.5,5.5,6,5.5,6,6.5,4.5,6.5,6,3.5,4,3,4.5,6,0,1,5,0,1,3,9,1,18,4,10,1,3,NA,4,NA,NA,NA,NA,10,8,5,10,9,6,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,75,60,129,10,8,6,10,3,NA,1,8,3.5,4,3.5,5,3.5,0,0,1,1
3540000,1,1,"Higher","Higher",95,95,6.5,6.5,7,5,5.5,11,4.5,5.5,5.5,3,6,0,NA,NA,4.5,6.5,5.5,4.5,5.5,3.5,6.5,6.5,6,6,4,6.5,6,6,4,1,0,0,0,0,0,0,0,19,3,12,1,3,2,NA,0,5,5,5,9,9,10,10,10,9,10,10,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,10,65,75,114,8,10,10,6,3,2,1,11,7,3.5,3,4,7,0,0,1,1
3541000,1,1,"Higher","Higher",85,85,5,6,6,4.5,4,13,7,6,7,7,7,0,1,1,3.5,3,6,7,4.5,2,6,5.5,5,5,2.5,5,5.5,6,5,0,0,2,5,1,0,5,6,13,4,11,1,6,5,5,0,2,5,0,10,9,8,5,9,9,5,4,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,85,60,110,10,10,7,9,6,5,5,11,3.5,5,3,3,2,0,0,0,1
3544000,1,1,"Ordinary","Higher",20,20,5,5,6,4.5,5.5,14,6,6,6,4,5,1,NA,NA,4,3.5,5.5,4,6.5,4,4.5,4,6,6,4,7,7,7,5.5,1,1,1,2,0,2,1,1,30,3,16,1,4,4,NA,0,4,5,5,9,8,9,8,10,7,9,9,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1,11,85,70,114,10,10,9,9,4,4,2,10,7,4.5,6.5,3.5,6.5,0,0,1,1
3546000,1,1,"Higher","Higher",102,NA,5,5.5,5,5.5,4,15,4,4,6,3.5,4,1,NA,NA,3,5.5,6,5,5,3.5,4,4,5,2.5,2,2.5,6,4.5,3.5,2,3,4,1,1,3,5,4,20,3,12,1,5,6,5,0,4,5,5,8,6,6,9,9,6,5,6,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1,11,95,55,114,8,9,7,10,5,6,4,11,5.5,5,2.5,2.5,1,0,0,1,1
3549000,1,1,"Ordinary","Higher",28,28,6,6.5,5,6,6,12,6.5,4,7,3,7,0,0,1,7,6,7,6,6.5,6,7,6.5,6,6,6.5,7,5,7,2.5,2,0,2,0,0,0,0,0,19,1,7,1,4,5,4,0,2,5,0,8,9,8,10,10,9,10,10,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0,11,65,40,110,10,10,7,10,4,3,3,8,6.5,1.5,4,6.5,3.5,0,0,0,1
3551000,1,1,"Higher","Higher",102,NA,5,5.5,5.5,6,5.5,14,5.5,5,6,5,5,1,NA,NA,6.5,4,6,6,5.5,4.5,6,6,6,6,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,20,3,6,1,3,NA,NA,0,5,5,5,10,9,10,10,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1,11,50,95,129,9,10,10,10,3,4,3,11,7,7,7,6.5,2,0,0,1,1
