"ID","Maths_points","Gender_factor","Drum_VR_W2_p","Drum_NA_W2_p","BAS_TS_Mat_W2","SDQ_emot_res_PCG_W2","SDQ_good_cond_PCG_W2","SDQ_focused_beha_PCG_W2","SDQ_positive_peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_equi","DEIS_binary_W2","Fee_paying_W2","Mixed","SDQ_emot_PCG_W2","SDQ_cond_PCG_W2","SDQ_hyper_PCG_W2","SDQ_peer_PCG_W2","Drum_VR_W2_p_std","Drum_NA_W2_p_std","BAS_TS_Mat_W2_std","PCG_Educ_W2_std","SCG_Educ_W2_std","Income_equi_std","SDQ_emot_PCG_W2_std","SDQ_cond_PCG_W2_std","SDQ_hyper_PCG_W2_std","SDQ_peer_PCG_W2_std","high_sdq_count","low_sdq_count","risk_group","maths_percentile","resilience","gender_binary","Income_equi_quint","low_income","high_income","low_educ_pcg","high_educ_pcg","low_educ_scg","high_educ_scg","Maths_points_jittered"
3552000,9,"Male",60,55,110,9,8,6,10,3,2,8000,1,0,1,1,2,4,0,-0.223276373713038,-0.00228635196560979,-0.370570652644062,-0.778359178113134,-1.36023260338257,-1.05327866250306,-0.335856952280232,0.822153153975318,0.748999776076467,-0.726143622596442,2,1,"High Risk",0.273976221928666,"Non-Resilient",1,1,1,0,1,0,1,0,8.96850803364068
3555000,12,"Male",90,85,161,8,9,4,10,4,4,13000,0,0,1,2,1,6,0,1.1455524345375,1.32955308786351,2.45789049279047,0.0280696226145673,0.106005017160914,-0.532285658786562,0.215315315310994,0.021156797580425,1.65367776370623,-0.726143622596442,1,1,"Moderate Risk",0.950858652575958,"Resilient",1,3,1,0,0,1,0,1,12.0033292783424
3557000,9,"Male",45,15,110,10,9,9,8,5,3,15000,1,0,1,0,1,1,2,-0.907690777838306,-1.77807227173777,-0.370570652644062,0.834498423342269,-0.627113793110829,-0.323888457299962,-0.887029219871459,0.021156797580425,-0.608017205368183,0.729218873512679,1,2,"Low Risk",0.255746367239102,"Not Applicable",1,3,1,0,0,1,1,0,8.94569136803038
3558000,10,"Male",65,45,110,8,10,10,6,4,2,14000,0,0,1,2,0,0,4,0.00486176099538475,-0.44623283190865,-0.370570652644062,0.0280696226145673,-1.36023260338257,-0.428087058043262,0.215315315310994,-0.779839558814468,-1.06035619918307,2.1845813696218,1,2,"Low Risk",0.428533685601057,"Not Applicable",1,3,1,0,0,1,1,0,9.95788399721496
3564000,8,"Male",70,65,121,7,7,8,8,3,4,11000,1,0,1,3,3,2,2,0.232999895703807,0.44166012797743,0.239489594410446,-0.778359178113134,0.106005017160914,-0.740682860273162,0.766487582902221,1.62314951037021,-0.1556782115533,0.729218873512679,3,0,"High Risk",0.118626155878468,"Non-Resilient",1,2,1,0,1,0,0,1,7.90448434446007
3565000,7,"Male",40,40,89,9,9,7,10,4,2,8000,0,0,0,1,1,3,0,-1.13582891254673,-0.66820607188017,-1.53523112429358,0.0280696226145673,-1.36023260338257,-1.05327866250306,-0.335856952280232,0.021156797580425,0.296660782261584,-0.726143622596442,0,1,"Moderate Risk",0.0819022457067371,"Non-Resilient",1,1,1,0,0,1,1,0,7.00567330401391
3566000,7,"Male",55,50,110,7,10,8,10,2,3,9000,0,0,0,3,0,2,0,-0.451414508421461,-0.22425959193713,-0.370570652644062,-1.58478797884084,-0.627113793110829,-0.949080061759762,0.766487582902221,-0.779839558814468,-0.1556782115533,-0.726143622596442,1,2,"Low Risk",0.0739762219286658,"Not Applicable",1,1,1,0,1,0,1,0,6.9836926503107
3567000,10,"Male",60,65,107,10,10,6,10,3,4,16000,0,0,1,0,0,4,0,-0.223276373713038,0.44166012797743,-0.536950720022564,-0.778359178113134,0.106005017160914,-0.219689856556662,-0.887029219871459,-0.779839558814468,0.748999776076467,-0.726143622596442,1,3,"Low Risk",0.586789960369881,"Not Applicable",1,3,1,0,1,0,0,1,10.0949595932383
3568000,9,"Male",70,70,140,10,10,7,10,4,6,20000,0,0,1,0,0,3,0,0.232999895703807,0.66363336794895,1.29323002114096,0.0280696226145673,1.5722426377044,0.197104546416538,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.235138705416116,"Not Applicable",1,4,0,1,0,1,0,1,8.90991360032931
3569000,12,"Male",70,85,129,9,10,9,10,3,6,21000,0,0,1,1,0,1,0,0.232999895703807,1.32955308786351,0.683169774086452,-0.778359178113134,1.5722426377044,0.301303147159838,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.964332892998679,"Not Applicable",1,4,0,1,1,0,0,1,12.0277002449613
3570000,10,"Male",60,70,121,9,8,9,7,4,5,18000,0,0,0,1,2,1,3,-0.223276373713038,0.66363336794895,0.239489594410446,0.0280696226145673,0.839123827432658,-0.011292655070062,-0.335856952280232,0.822153153975318,-0.608017205368183,1.45690012156724,2,1,"High Risk",0.482694848084544,"Non-Resilient",1,4,0,1,0,1,0,1,9.99877865756862
3574000,11,"Male",90,95,117,10,10,10,10,5,3,18000,0,0,0,0,0,0,0,1.1455524345375,1.77349956780655,0.017649504572443,0.834498423342269,-0.627113793110829,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.596036988110964,"Not Applicable",1,4,0,1,0,1,1,0,10.900941250613
3576000,9,"Male",70,65,121,8,10,7,10,5,6,19000,0,0,1,2,0,3,0,0.232999895703807,0.44166012797743,0.239489594410446,0.834498423342269,1.5722426377044,0.092905945673238,0.215315315310994,-0.779839558814468,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.251519154557464,"Not Applicable",1,4,0,1,0,1,0,1,8.93708396442235
3577000,8,"Male",50,70,103,9,7,7,10,3,2,7000,1,0,1,1,3,3,0,-0.679552643129884,0.66363336794895,-0.758790809860567,-0.778359178113134,-1.36023260338257,-1.15747726324636,-0.335856952280232,1.62314951037021,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.18996036988111,"Non-Resilient",1,1,1,0,1,0,1,0,8.02685018135235
3581000,7,"Male",45,20,97,9,9,4,5,3,3,7000,1,0,1,1,1,6,5,-0.907690777838306,-1.55609903176625,-1.09155094461757,-0.778359178113134,-0.627113793110829,-1.15747726324636,-0.335856952280232,0.021156797580425,1.65367776370623,2.91226261767636,2,0,"High Risk",0.0805812417437252,"Non-Resilient",1,1,1,0,1,0,1,0,7.00369445802644
3582000,11,"Male",55,60,124,9,9,7,10,3,2,16000,0,0,0,1,1,3,0,-0.451414508421461,0.21968688800591,0.405869661788948,-0.778359178113134,-1.36023260338257,-0.219689856556662,-0.335856952280232,0.021156797580425,0.296660782261584,-0.726143622596442,0,1,"Moderate Risk",0.856803170409511,"Resilient",1,3,1,0,1,0,1,0,11.0783358614426
3584000,8,"Male",45,65,99,10,10,7,9,4,2,9000,0,0,0,0,0,3,1,-0.907690777838306,0.44166012797743,-0.98063089969857,0.0280696226145673,-1.36023260338257,-0.949080061759762,-0.887029219871459,-0.779839558814468,0.296660782261584,0.00153762545811847,0,2,"Low Risk",0.194715984147952,"Not Applicable",1,1,1,0,0,1,1,0,8.0355204328429
3585000,11,"Male",90,45,117,9,10,8,9,6,5,16000,0,0,1,1,0,2,1,1.1455524345375,-0.44623283190865,0.017649504572443,1.64092722406997,0.839123827432658,-0.219689856556662,-0.335856952280232,-0.779839558814468,-0.1556782115533,0.00153762545811847,0,1,"Moderate Risk",0.746895640686922,"Resilient",1,4,0,1,0,1,0,1,11.0027535980567
3586000,9,"Male",80,60,99,10,10,9,10,3,3,11000,1,0,1,0,0,1,0,0.689276165120653,0.21968688800591,-0.98063089969857,-0.778359178113134,-0.627113793110829,-0.740682860273162,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.267371202113606,"Not Applicable",1,2,1,0,1,0,1,0,8.96144449617714
3589000,10,"Male",30,55,95,7,10,6,10,2,3,14000,0,0,1,3,0,4,0,-1.59210518196357,-0.00228635196560979,-1.20247098953657,-1.58478797884084,-0.627113793110829,-0.428087058043262,0.766487582902221,-0.779839558814468,0.748999776076467,-0.726143622596442,2,2,"High Risk",0.456538969616909,"Non-Resilient",1,3,1,0,1,0,1,0,9.9794778640382
3590000,8,"Male",85,70,95,6,8,7,10,2,3,16000,0,0,0,4,2,3,0,0.917414299829076,0.66363336794895,-1.20247098953657,-1.58478797884084,-0.627113793110829,-0.219689856556662,1.31765985049345,0.822153153975318,0.296660782261584,-0.726143622596442,2,1,"High Risk",0.129722589167767,"Non-Resilient",1,3,1,0,1,0,1,0,7.93065923480317
3591000,10,"Male",55,40,121,10,10,5,9,4,4,26000,0,0,0,0,0,5,1,-0.451414508421461,-0.66820607188017,0.239489594410446,0.0280696226145673,0.106005017160914,0.822296150876338,-0.887029219871459,-0.779839558814468,1.20133876989135,0.00153762545811847,1,2,"Low Risk",0.450726552179657,"Not Applicable",1,5,0,1,0,1,0,1,9.97596178958193
3592000,6,"Male",30,10,71,6,8,3,7,2,3,7000,0,0,0,4,2,7,3,-1.59210518196357,-2.00004551170929,-2.53351152856459,-1.58478797884084,-0.627113793110829,-1.15747726324636,1.31765985049345,0.822153153975318,2.10601675752112,1.45690012156724,4,0,"High Risk",0.0219286657859974,"Non-Resilient",1,1,1,0,1,0,1,0,5.95407083132304
3595000,11,"Male",35,80,121,8,10,6,9,4,3,13000,0,0,0,2,0,4,1,-1.36396704725515,1.10757984789199,0.239489594410446,0.0280696226145673,-0.627113793110829,-0.532285658786562,0.215315315310994,-0.779839558814468,0.748999776076467,0.00153762545811847,1,1,"Moderate Risk",0.869749009247028,"Resilient",1,3,1,0,0,1,1,0,11.0890579518862
3596000,9,"Male",45,65,107,8,9,6,9,4,5,5000,0,0,0,2,1,4,1,-0.907690777838306,0.44166012797743,-0.536950720022564,0.0280696226145673,0.839123827432658,-1.36587446473296,0.215315315310994,0.021156797580425,0.748999776076467,0.00153762545811847,1,0,"Moderate Risk",0.258388375165125,"Non-Resilient",1,1,1,0,0,1,0,1,8.950452080369
3597000,10,"Male",55,60,129,10,5,4,10,5,3,14000,0,0,0,0,5,6,0,-0.451414508421461,0.21968688800591,0.683169774086452,0.834498423342269,-0.627113793110829,-0.428087058043262,-0.887029219871459,3.22514222316,1.65367776370623,-0.726143622596442,2,2,"High Risk",0.533949801849406,"Non-Resilient",1,3,1,0,0,1,1,0,10.047146288259
3599000,10,"Male",60,70,117,10,10,8,9,5,2,5000,0,0,1,0,0,2,1,-0.223276373713038,0.66363336794895,0.017649504572443,0.834498423342269,-1.36023260338257,-1.36587446473296,-0.887029219871459,-0.779839558814468,-0.1556782115533,0.00153762545811847,0,2,"Low Risk",0.381241743725231,"Not Applicable",1,1,1,0,0,1,1,0,9.91353650037199
3600000,10,"Male",60,80,161,10,10,9,10,3,3,12000,0,0,1,0,0,1,0,-0.223276373713038,1.10757984789199,2.45789049279047,-0.778359178113134,-0.627113793110829,-0.636484259529862,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.449141347424042,"Not Applicable",1,2,1,0,1,0,1,0,9.97416179873981
3602000,10,"Male",85,75,140,10,7,6,10,4,5,11000,0,0,1,0,3,4,0,0.917414299829076,0.88560660792047,1.29323002114096,0.0280696226145673,0.839123827432658,-0.740682860273162,-0.887029219871459,1.62314951037021,0.748999776076467,-0.726143622596442,2,2,"High Risk",0.410832232496697,"Non-Resilient",1,2,1,0,0,1,0,1,9.94350270670839
3603000,11,"Male",50,55,124,10,10,9,10,4,3,17000,0,0,1,0,0,1,0,-0.679552643129884,-0.00228635196560979,0.405869661788948,0.0280696226145673,-0.627113793110829,-0.115491255813362,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.852840158520476,"Not Applicable",1,4,0,1,0,1,1,0,11.0757963441312
3608000,12,"Male",95,90,121,10,9,10,9,5,4,16000,0,0,0,0,1,0,1,1.37369056924592,1.55152632783503,0.239489594410446,0.834498423342269,0.106005017160914,-0.219689856556662,-0.887029219871459,0.021156797580425,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.938969616908851,"Not Applicable",1,4,0,1,0,1,0,1,11.984664169699
3614000,11,"Male",85,80,145,8,10,10,9,3,2,12000,0,0,0,2,0,0,1,0.917414299829076,1.10757984789199,1.57053013343846,-0.778359178113134,-1.36023260338257,-0.636484259529862,0.215315315310994,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.69114927344782,"Not Applicable",1,2,1,0,1,0,1,0,10.9642071114387
3616000,11,"Male",70,90,121,10,10,8,10,5,6,18000,0,0,0,0,0,2,0,0.232999895703807,1.55152632783503,0.239489594410446,0.834498423342269,1.5722426377044,-0.011292655070062,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.715191545574637,"Not Applicable",1,4,0,1,0,1,0,1,10.982522222586
3618000,10,"Male",65,55,117,9,10,6,10,4,3,11000,0,0,1,1,0,4,0,0.00486176099538475,-0.00228635196560979,0.017649504572443,0.0280696226145673,-0.627113793110829,-0.740682860273162,-0.335856952280232,-0.779839558814468,0.748999776076467,-0.726143622596442,1,2,"Low Risk",0.397357992073976,"Not Applicable",1,2,1,0,0,1,1,0,9.93127919728868
3619000,11,"Male",65,90,117,9,7,5,6,6,5,53000,0,1,0,1,3,5,4,0.00486176099538475,1.55152632783503,0.017649504572443,1.64092722406997,0.839123827432658,3.63565837094544,-0.335856952280232,1.62314951037021,1.20133876989135,2.1845813696218,3,0,"High Risk",0.777542932628798,"Resilient",1,5,0,1,0,1,0,1,11.0258253739681
3620000,10,"Male",75,65,121,10,9,9,10,4,4,15000,0,0,1,0,1,1,0,0.46113803041223,0.44166012797743,0.239489594410446,0.0280696226145673,0.106005017160914,-0.323888457299962,-0.887029219871459,0.021156797580425,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.539233817701453,"Not Applicable",1,3,1,0,0,1,0,1,10.0538793210872
3621000,12,"Male",85,95,161,10,10,10,9,5,6,50000,0,1,0,0,0,0,1,0.917414299829076,1.77349956780655,2.45789049279047,0.834498423342269,1.5722426377044,3.32306256871554,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,3,"Low Risk",0.991017173051519,"Not Applicable",1,5,0,1,0,1,0,1,12.0803599813022
3622000,12,"Male",70,100,124,10,10,10,9,5,6,10000,0,1,0,0,0,0,1,0.232999895703807,1.99547280777807,0.405869661788948,0.834498423342269,1.5722426377044,-0.844881461016462,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,3,"Low Risk",0.962483487450462,"Not Applicable",1,2,1,0,0,1,0,1,12.0220300524496
3623000,9,"Male",60,50,95,9,10,5,10,4,6,24000,0,1,0,1,0,5,0,-0.223276373713038,-0.22425959193713,-1.20247098953657,0.0280696226145673,1.5722426377044,0.613898949389738,-0.335856952280232,-0.779839558814468,1.20133876989135,-0.726143622596442,1,2,"Low Risk",0.313077939233818,"Not Applicable",1,5,0,1,0,1,0,1,9.02613721899688
3625000,9,"Male",90,25,110,10,10,9,9,6,4,18000,0,0,1,0,0,1,1,1.1455524345375,-1.33412579179473,-0.370570652644062,1.64092722406997,0.106005017160914,-0.011292655070062,-0.887029219871459,-0.779839558814468,-0.608017205368183,0.00153762545811847,0,3,"Low Risk",0.318097754293263,"Not Applicable",1,4,0,1,0,1,0,1,9.03241283590905
3626000,8,"Male",45,50,114,7,9,9,10,4,4,8000,0,0,1,3,1,1,0,-0.907690777838306,-0.22425959193713,-0.148730562806059,0.0280696226145673,0.106005017160914,-1.05327866250306,0.766487582902221,0.021156797580425,-0.608017205368183,-0.726143622596442,1,2,"Low Risk",0.223513870541612,"Not Applicable",1,1,1,0,0,1,0,1,8.08599988990463
3627000,9,"Male",70,40,107,10,9,7,7,2,2,9000,1,0,0,0,1,3,3,0.232999895703807,-0.66820607188017,-0.536950720022564,-1.58478797884084,-1.36023260338257,-0.949080061759762,-0.887029219871459,0.021156797580425,0.296660782261584,1.45690012156724,1,1,"Moderate Risk",0.364332892998679,"Non-Resilient",1,1,1,0,1,0,1,0,9.09844926842488
3629000,6,"Male",50,0,124,8,10,6,6,2,4,9000,1,0,1,2,0,4,4,-0.679552643129884,-2.44399199165233,0.405869661788948,-1.58478797884084,0.106005017160914,-0.949080061759762,0.215315315310994,-0.779839558814468,0.748999776076467,2.1845813696218,2,1,"High Risk",0.0206076618229855,"Non-Resilient",1,2,1,0,1,0,0,1,5.95170328463428
3631000,10,"Male",40,55,121,10,10,6,10,3,2,7000,0,0,0,0,0,4,0,-1.13582891254673,-0.00228635196560979,0.239489594410446,-0.778359178113134,-1.36023260338257,-1.15747726324636,-0.887029219871459,-0.779839558814468,0.748999776076467,-0.726143622596442,1,3,"Low Risk",0.428797886393659,"Not Applicable",1,1,1,0,1,0,1,0,9.95816863980144
3632000,10,"Male",75,50,121,9,10,10,10,4,4,18000,0,0,0,1,0,0,0,0.46113803041223,-0.22425959193713,0.239489594410446,0.0280696226145673,0.106005017160914,-0.011292655070062,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.575429326287979,"Not Applicable",1,4,0,1,0,1,0,1,10.0823198325466
3634000,11,"Male",100,85,117,8,10,8,8,5,4,12000,0,0,1,2,0,2,2,1.60182870395434,1.32955308786351,0.017649504572443,0.834498423342269,0.106005017160914,-0.636484259529862,0.215315315310994,-0.779839558814468,-0.1556782115533,0.729218873512679,1,1,"Moderate Risk",0.704887714663144,"Resilient",1,2,1,0,0,1,0,1,10.9746614453848
3635000,7,"Male",85,70,121,8,5,3,10,6,3,20000,0,0,0,2,5,7,0,0.917414299829076,0.66363336794895,0.239489594410446,1.64092722406997,-0.627113793110829,0.197104546416538,0.215315315310994,3.22514222316,2.10601675752112,-0.726143622596442,2,1,"High Risk",0.0953764861294584,"Non-Resilient",1,4,0,1,0,1,1,0,7.04470924688503
3636000,11,"Male",80,75,129,10,10,10,10,3,4,23000,1,0,1,0,0,0,0,0.689276165120653,0.88560660792047,0.683169774086452,-0.778359178113134,0.106005017160914,0.509700348646438,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.840158520475561,"Not Applicable",1,5,0,1,1,0,0,1,11.0679944483098
3640000,7,"Male",60,45,124,10,8,5,9,3,3,11000,0,0,1,0,2,5,1,-0.223276373713038,-0.44623283190865,0.405869661788948,-0.778359178113134,-0.627113793110829,-0.740682860273162,-0.887029219871459,0.822153153975318,1.20133876989135,0.00153762545811847,2,1,"High Risk",0.0554821664464993,"Non-Resilient",1,2,1,0,1,0,1,0,6.92333754091524
3641000,11,"Male",90,60,121,8,7,6,8,5,3,13000,0,0,0,2,3,4,2,1.1455524345375,0.21968688800591,0.239489594410446,0.834498423342269,-0.627113793110829,-0.532285658786562,0.215315315310994,1.62314951037021,0.748999776076467,0.729218873512679,3,0,"High Risk",0.842007926023778,"Resilient",1,3,1,0,0,1,1,0,11.0689090956002
3642000,7,"Male",35,20,110,5,2,3,7,3,2,10000,1,0,1,5,8,7,3,-1.36396704725515,-1.55609903176625,-0.370570652644062,-0.778359178113134,-1.36023260338257,-0.844881461016462,1.86883211808467,5.62813129234467,2.10601675752112,1.45690012156724,4,0,"High Risk",0.0903566710700132,"Non-Resilient",1,2,1,0,1,0,1,0,7.03124418403022
3643000,10,"Male",25,50,161,9,7,7,10,5,3,11000,0,0,0,1,3,3,0,-1.820243316672,-0.22425959193713,2.45789049279047,0.834498423342269,-0.627113793110829,-0.740682860273162,-0.335856952280232,1.62314951037021,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.3667107001321,"Non-Resilient",1,2,1,0,0,1,1,0,9.90185613585636
3644000,8,"Male",75,60,99,7,7,5,10,3,3,10000,0,0,1,3,3,5,0,0.46113803041223,0.21968688800591,-0.98063089969857,-0.778359178113134,-0.627113793110829,-0.844881461016462,0.766487582902221,1.62314951037021,1.20133876989135,-0.726143622596442,3,1,"High Risk",0.125759577278732,"Non-Resilient",1,2,1,0,1,0,1,0,7.92158299824223
3648000,11,"Male",50,85,114,10,9,7,10,3,3,14000,0,0,1,0,1,3,0,-0.679552643129884,1.32955308786351,-0.148730562806059,-0.778359178113134,-0.627113793110829,-0.428087058043262,-0.887029219871459,0.021156797580425,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.719154557463672,"Not Applicable",1,3,1,0,1,0,1,0,10.9854334332049
3649000,8,"Male",45,45,85,9,10,7,8,3,4,6000,1,0,1,1,0,3,2,-0.907690777838306,-0.44623283190865,-1.75707121413158,-0.778359178113134,0.106005017160914,-1.26167586398966,-0.335856952280232,-0.779839558814468,0.296660782261584,0.729218873512679,1,1,"Moderate Risk",0.212945838837516,"Non-Resilient",1,1,1,0,1,0,0,1,8.06564787486568
3650000,12,"Male",100,80,140,9,10,9,10,6,5,18000,0,0,0,1,0,1,0,1.60182870395434,1.10757984789199,1.29323002114096,1.64092722406997,0.839123827432658,-0.011292655070062,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.928665785997358,"Not Applicable",1,4,0,1,0,1,0,1,11.9670534601901
3651000,11,"Male",85,75,131,10,10,7,10,3,2,16000,0,0,0,0,0,3,0,0.917414299829076,0.88560660792047,0.794089819005453,-0.778359178113134,-1.36023260338257,-0.219689856556662,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.682694848084544,"Not Applicable",1,4,0,1,1,0,1,0,10.9589372112416
3654000,10,"Male",80,65,114,8,9,9,6,6,3,13000,1,0,1,2,1,1,4,0.689276165120653,0.44166012797743,-0.148730562806059,1.64092722406997,-0.627113793110829,-0.532285658786562,0.215315315310994,0.021156797580425,-0.608017205368183,2.1845813696218,1,1,"Moderate Risk",0.574636723910172,"Non-Resilient",1,3,1,0,0,1,1,0,10.0813541325275
3655000,9,"Male",90,50,95,6,10,9,5,5,1,11000,0,0,0,4,0,1,5,1.1455524345375,-0.22425959193713,-1.20247098953657,0.834498423342269,-2.09335141365432,-0.740682860273162,1.31765985049345,-0.779839558814468,-0.608017205368183,2.91226261767636,2,2,"High Risk",0.283487450462351,"Non-Resilient",1,2,1,0,0,1,1,0,8.98133471715264
3657000,11,"Male",95,70,135,10,6,5,9,5,3,9000,0,0,1,0,4,5,1,1.37369056924592,0.66363336794895,1.01592990884346,0.834498423342269,-0.627113793110829,-0.949080061759762,-0.887029219871459,2.4241458667651,1.20133876989135,0.00153762545811847,2,1,"High Risk",0.761690885072655,"Resilient",1,1,1,0,0,1,1,0,11.0135307454038
3658000,12,"Male",95,95,145,10,10,10,10,5,5,16000,0,0,1,0,0,0,0,1.37369056924592,1.77349956780655,1.57053013343846,0.834498423342269,0.839123827432658,-0.219689856556662,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.915719947159842,"Not Applicable",1,3,1,0,0,1,0,1,11.9496797999833
3660000,11,"Male",75,60,121,10,10,10,10,3,2,9000,0,0,1,0,0,0,0,0.46113803041223,0.21968688800591,0.239489594410446,-0.778359178113134,-1.36023260338257,-0.949080061759762,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.634346103038309,"Not Applicable",1,1,1,0,1,0,1,0,10.9268532022368
3661000,10,"Male",75,50,140,10,10,10,10,5,1,12000,0,0,1,0,0,0,0,0.46113803041223,-0.22425959193713,1.29323002114096,0.834498423342269,-2.09335141365432,-0.636484259529862,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.406340819022457,"Not Applicable",1,2,1,0,0,1,1,0,9.93941151476465
3662000,10,"Male",45,65,99,10,8,9,10,5,6,35000,0,0,0,0,2,1,0,-0.907690777838306,0.44166012797743,-0.98063089969857,0.834498423342269,1.5722426377044,1.76008355756604,-0.887029219871459,0.822153153975318,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.49220607661823,"Not Applicable",1,5,0,1,0,1,0,1,10.0060228496324
3663000,7,"Male",80,25,145,6,10,10,10,2,2,8000,0,0,1,4,0,0,0,0.689276165120653,-1.33412579179473,1.57053013343846,-1.58478797884084,-1.36023260338257,-1.05327866250306,1.31765985049345,-0.779839558814468,-1.06035619918307,-0.726143622596442,1,3,"Low Risk",0.112549537648613,"Not Applicable",1,1,1,0,1,0,1,0,7.09112708144821
3668000,11,"Male",90,80,145,9,9,5,10,4,3,17000,0,0,1,1,1,5,0,1.1455524345375,1.10757984789199,1.57053013343846,0.0280696226145673,-0.627113793110829,-0.115491255813362,-0.335856952280232,0.021156797580425,1.20133876989135,-0.726143622596442,1,1,"Moderate Risk",0.716512549537649,"Resilient",1,4,0,1,0,1,1,0,10.9839936614968
3669000,8,"Male",40,55,117,0,10,4,7,4,4,12000,0,0,0,10,0,6,3,-1.13582891254673,-0.00228635196560979,0.017649504572443,0.0280696226145673,0.106005017160914,-0.636484259529862,4.62469345604081,-0.779839558814468,1.65367776370623,1.45690012156724,3,1,"High Risk",0.214002642007926,"Non-Resilient",1,2,1,0,0,1,0,1,8.06787071120925
3670000,11,"Male",90,80,145,10,10,9,9,5,4,15000,0,0,1,0,0,1,1,1.1455524345375,1.10757984789199,1.57053013343846,0.834498423342269,0.106005017160914,-0.323888457299962,-0.887029219871459,-0.779839558814468,-0.608017205368183,0.00153762545811847,0,3,"Low Risk",0.617437252311757,"Not Applicable",1,3,1,0,0,1,0,1,10.9159397991374
3671000,9,"Male",60,30,121,10,8,6,9,6,3,16000,0,0,1,0,2,4,1,-0.223276373713038,-1.11215255182321,0.239489594410446,1.64092722406997,-0.627113793110829,-0.219689856556662,-0.887029219871459,0.822153153975318,0.748999776076467,0.00153762545811847,2,1,"High Risk",0.329458388375165,"Non-Resilient",1,3,1,0,0,1,1,0,9.0500459601637
3673000,10,"Male",70,85,114,10,10,10,10,3,3,17000,0,0,1,0,0,0,0,0.232999895703807,1.32955308786351,-0.148730562806059,-0.778359178113134,-0.627113793110829,-0.115491255813362,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.422721268163805,"Not Applicable",1,4,0,1,1,0,1,0,9.95321410144679
3674000,12,"Male",70,85,129,10,10,10,10,4,4,8000,0,0,1,0,0,0,0,0.232999895703807,1.32955308786351,0.683169774086452,0.0280696226145673,0.106005017160914,-1.05327866250306,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.952443857331572,"Not Applicable",1,1,1,0,0,1,0,1,12.0058687221259
3676000,11,"Male",70,70,121,10,8,10,10,6,6,22000,0,0,1,0,2,0,0,0.232999895703807,0.66363336794895,0.239489594410446,1.64092722406997,1.5722426377044,0.405501747903138,-0.887029219871459,0.822153153975318,-1.06035619918307,-0.726143622596442,1,3,"Low Risk",0.607661822985469,"Not Applicable",1,5,0,1,0,1,0,1,10.9090143055189
3678000,11,"Male",85,85,140,7,10,9,6,6,4,9000,0,0,1,3,0,1,4,0.917414299829076,1.32955308786351,1.29323002114096,1.64092722406997,0.106005017160914,-0.949080061759762,0.766487582902221,-0.779839558814468,-0.608017205368183,2.1845813696218,2,2,"High Risk",0.821664464993395,"Resilient",1,1,1,0,0,1,0,1,11.0538472424727
3679000,11,"Male",65,45,129,3,8,5,8,4,5,11000,0,0,1,7,2,5,2,0.00486176099538475,-0.44623283190865,0.683169774086452,0.0280696226145673,0.839123827432658,-0.740682860273162,2.97117665326713,0.822153153975318,1.20133876989135,0.729218873512679,4,0,"High Risk",0.860501981505944,"Resilient",1,2,1,0,0,1,0,1,11.0821054723579
